"City.Feature","Common.Name","Address","Website","Longitude","Latitude","Location","Neighborhood"
"Landmarks","William Tell Hotel","2327 2nd Ave","",-122.34684,47.61438,"(47.61438, -122.34684)","Belltown"
"Landmarks","Women'S University Club","1105 6th Ave","",-122.33186,47.60781,"(47.60781, -122.33186)","Downtown"
"Landmarks","Washington Athletic Club","1325 6th Ave","",-122.33379,47.60968,"(47.60968, -122.33379)","Downtown"
"Landmarks","Terminal Sales Building","1931 2nd Ave","",-122.34167,47.61144,"(47.61144, -122.34167)","Downtown"
"Landmarks","Brasa","2107 3rd Ave","",-122.34282,47.61319,"(47.61319, -122.34282)","Belltown"
"Landmarks","320 Terry Ave N","320 Terry Ave N","",-122.33678,47.6215,"(47.6215, -122.33678)","South Lake Union"
"Landmarks","Fischer Studio Building","1519 3rd Ave","",-122.33859,47.61019,"(47.61019, -122.33859)","Downtown"
"Basketball Courts","Denny Park","100 Dexter Ave. N","http://www.seattle.gov/parks/park_detail.asp?ID=309",-122.341049,47.61913,"(47.61913, -122.341049)","South Lake Union"
"Basketball Courts","Discovery Park","3801 W Government Way","http://www.seattle.gov/parks/park_detail.asp?ID=310",-122.41313,47.669412,"(47.669412, -122.41313)","Magnolia"
"Basketball Courts","East Queen Anne Playground","1912 Warren Ave. N","http://www.seattle.gov/parks/park_detail.asp?ID=329",-122.353788,47.636139,"(47.636139, -122.353788)","East Queen Anne"
"Basketball Courts","Kerry Park And Viewpoint","211 W Highland Dr.","http://www.seattle.gov/parks/park_detail.asp?ID=342",-122.359947,47.629173,"(47.629173, -122.359947)","Lower Queen Anne"
"Basketball Courts","Powell Barnett Park","352 Martin Luther King Jr. Way","http://www.seattle.gov/parks/park_detail.asp?ID=345",-122.295998,47.605197,"(47.605197, -122.295998)","Leschi"
"Basketball Courts","Cascade Playground","333 Pontius Ave. N","http://www.seattle.gov/parks/park_detail.asp?ID=350",-122.332627,47.621807,"(47.621807, -122.332627)","South Lake Union"
"Basketball Courts","Prentis I. Frazier Park","401 24th Ave. E","http://www.seattle.gov/parks/park_detail.asp?ID=357",-122.301614,47.622894,"(47.622894, -122.301614)","Madison Valley"
"Basketball Courts","Flo Ware Park","2800 S Jackson St.","http://www.seattle.gov/parks/park_detail.asp?ID=363",-122.295867,47.599557,"(47.599557, -122.295867)","Leschi"
"Basketball Courts","Pendleton Miller Playfield","400 19th Ave. E","http://www.seattle.gov/parks/park_detail.asp?ID=373",-122.306615,47.622067,"(47.622067, -122.306615)","Capitol Hill"
"Basketball Courts","Roanoke Park","10th Ave. E and E Roanoke Park","http://www.seattle.gov/parks/park_detail.asp?ID=379",-122.320223,47.643837,"(47.643837, -122.320223)","Portage Bay"
"Basketball Courts","Pinehurst Playground","12029 14th Ave. NE","http://www.seattle.gov/parks/park_detail.asp?ID=382",-122.314626,47.716437,"(47.716437, -122.314626)","Pinehurst"
"Basketball Courts","Beacon Hill Playground","1902 13th Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=400",-122.315325,47.586228,"(47.586228, -122.315325)","North Beacon Hill"
"Basketball Courts","Brighton Playfield","6000 39th Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=402",-122.282098,47.548389,"(47.548389, -122.282098)","Hillman City"
"Basketball Courts","Colman Playground","1740 23rd Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=406",-122.301959,47.587625,"(47.587625, -122.301959)","Atlantic"
"Basketball Courts","Georgetown Playfield","750 S Homer St.","http://www.seattle.gov/parks/park_detail.asp?ID=410",-122.3214,47.551606,"(47.551606, -122.3214)","Georgetown"
"Basketball Courts","Rainier Playfield","3700 S Alaska St.","http://www.seattle.gov/parks/park_detail.asp?ID=423",-122.286199,47.561819,"(47.561819, -122.286199)","Columbia City"
"Basketball Courts","John C. Little, Sr. Park","6961 37th Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=429",-122.286686,47.539048,"(47.539048, -122.286686)","Holly Park"
"Basketball Courts","Van Asselt Playground","7200 Beacon Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=431",-122.294066,47.539447,"(47.539447, -122.294066)","Holly Park"
"Basketball Courts","Freed Hutchinson Playground","S Norfolk St. and 59th Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=439",-122.260061,47.514311,"(47.514311, -122.260061)","Rainier Beach"
"Basketball Courts","View Ridge Playfield","4408 NE 70th St.","http://www.seattle.gov/parks/park_detail.asp?ID=444",-122.281073,47.680361,"(47.680361, -122.281073)","View Ridge"
"Basketball Courts","Delridge Playfield","4458 Delridge Way SW","http://www.seattle.gov/parks/park_detail.asp?ID=450",-122.364369,47.562841,"(47.562841, -122.364369)","North Delridge"
"Basketball Courts","Hiawatha Playfield","2700 California Ave. SW","http://www.seattle.gov/parks/park_detail.asp?ID=456",-122.38523,47.578526,"(47.578526, -122.38523)","Admiral"
"Basketball Courts","E.C. Hughes Playground","2805 SW Holden St.","http://www.seattle.gov/parks/park_detail.asp?ID=458",-122.370211,47.532807,"(47.532807, -122.370211)","Roxhill"
"Basketball Courts","Bryant Playground","4103 NE 65th St.","http://www.seattle.gov/parks/park_detail.asp?ID=482",-122.283764,47.675545,"(47.675545, -122.283764)","Bryant"
"Basketball Courts","Cowen Park","5849 15th Ave. NE","http://www.seattle.gov/parks/park_detail.asp?ID=483",-122.313072,47.672596,"(47.672596, -122.313072)","Roosevelt"
"Basketball Courts","Burke-Gilman Playground Park","5201 Sand Point Way NE","http://www.seattle.gov/parks/park_detail.asp?ID=496",-122.282622,47.666633,"(47.666633, -122.282622)","Bryant"
"Basketball Courts","Dahl (Waldo J.) Playfield","7700 25th Ave. NE","http://www.seattle.gov/parks/park_detail.asp?ID=499",-122.299309,47.685267,"(47.685267, -122.299309)","Wedgwood"
"Basketball Courts","Meridian Playground","4649 Sunnyside Ave. N","http://www.seattle.gov/parks/park_detail.asp?ID=1104",-122.332557,47.664157,"(47.664157, -122.332557)","Wallingford"
"Basketball Courts","Unnamed Sister City Park","I-90 Lid","http://www.seattle.gov/parks/park_detail.asp?ID=3121",-122.30084,47.588907,"(47.588907, -122.30084)","Atlantic"
"Basketball Courts","Jefferson Park","4165 16th Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=114",-122.312031,47.570105,"(47.570105, -122.312031)","North Beacon Hill"
"Basketball Courts","B.F. Day Playground","4020 Fremont Ave. N","http://www.seattle.gov/parks/park_detail.asp?ID=241",-122.349222,47.656305,"(47.656305, -122.349222)","Fremont"
"Basketball Courts","Gilman Playground","923 NW 54th St.","http://www.seattle.gov/parks/park_detail.asp?ID=242",-122.369684,47.667293,"(47.667293, -122.369684)","West Woodland"
"Basketball Courts","Golden Garden Park","8498 Seaview Pl. NW","http://www.seattle.gov/parks/park_detail.asp?ID=243",-122.404273,47.692676,"(47.692676, -122.404273)","North Beach"
"Basketball Courts","Ross Playground","4320 4th Ave. NW","http://www.seattle.gov/parks/park_detail.asp?ID=248",-122.361324,47.660031,"(47.660031, -122.361324)","Fremont"
"Basketball Courts","Sandel Playground","9053 1st Ave. NW","http://www.seattle.gov/parks/park_detail.asp?ID=250",-122.358699,47.695135,"(47.695135, -122.358699)","Greenwood"
"Basketball Courts","Loyal Heights Playfield","2101 NW 77th St.","http://www.seattle.gov/parks/park_detail.asp?ID=289",-122.383241,47.684105,"(47.684105, -122.383241)","Loyal Heights"
"Basketball Courts","Bay View Playground","2614 24th Ave. W","http://www.seattle.gov/parks/park_detail.asp?ID=303",-122.386787,47.643801,"(47.643801, -122.386787)","Magnolia"
"Basketball Courts","Green Lake Park","7201 E Green Lake Dr. N","http://www.seattle.gov/parks/park_detail.asp?ID=307",-122.337787,47.682453,"(47.682453, -122.337787)",NA
"Basketball Courts","Pratt Park","1800 S Main St.","http://www.seattle.gov/parks/park_detail.asp?ID=390",-122.307257,47.601407,"(47.601407, -122.307257)","Minor"
"Basketball Courts","Othello Playground","4351 S Othello St.","http://www.seattle.gov/parks/park_detail.asp?ID=403",-122.278678,47.536135,"(47.536135, -122.278678)","Brighton"
"Basketball Courts","Maple Wood Playfield","4801 Corson Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=418",-122.319112,47.558614,"(47.558614, -122.319112)","Beacon Hill"
"Basketball Courts","Benefit Playground","9320 38th Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=436",-122.284527,47.518998,"(47.518998, -122.284527)","South Beacon Hill"
"Basketball Courts","Alki Playground","8347 14th Ave. NW","http://www.seattle.gov/parks/park_detail.asp?ID=446",-122.407313,47.578497,"(47.578497, -122.407313)","Alki"
"Basketball Courts","Riverview Playfield","7226 12th Ave. SW","http://www.seattle.gov/parks/park_detail.asp?ID=463",-122.348688,47.54101,"(47.54101, -122.348688)","Riverview"
"Basketball Courts","Ravenna-Eckstein Park","6535 Ravenna Ave. NE","http://www.seattle.gov/parks/park_detail.asp?ID=488",-122.304964,47.676873,"(47.676873, -122.304964)","Ravenna"
"Basketball Courts","Christie Park","NE 43rd St. and 9th Ave. NE","http://www.seattle.gov/parks/park_detail.asp?ID=595",-122.319072,47.659308,"(47.659308, -122.319072)","University District"
"Basketball Courts","Nathan Hale Playfield","10750 30th Ave. NE","http://www.seattle.gov/parks/park_detail.asp?ID=4023",-122.292026,47.707714,"(47.707714, -122.292026)","Meadowbrook"
"Ceremonies","Camp Long","5200 35th Ave. SW","http://www.seattle.gov/parks/park_detail.asp?ID=4154",-122.37316,47.556242,"(47.556242, -122.37316)","North Delridge"
"Ceremonies","Denny Blaine Park","200 Lake Washington Blvd. E","http://www.seattle.gov/parks/park_detail.asp?ID=3982",-122.280548,47.62011,"(47.62011, -122.280548)","Denny - Blaine"
"Ceremonies","Emma Schmitz Memorial Overlook","4503 Beach Dr. SW","http://www.seattle.gov/parks/park_detail.asp?ID=3920",-122.407119,47.562898,"(47.562898, -122.407119)","Alki"
"Ceremonies","Jefferson Park","4165 16th Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=114",-122.310923,47.56896,"(47.56896, -122.310923)","North Beacon Hill"
"Ceremonies","Kubota Gardens","9817 55th Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=415",-122.266768,47.513064,"(47.513064, -122.266768)","Rainier Beach"
"Ceremonies","Madison Park","E. Madison St. and E. Howe St.","http://www.seattle.gov/parks/park_detail.asp?ID=369",-122.276602,47.635779,"(47.635779, -122.276602)","Madison Park"
"Ceremonies","Meridian Playground","4649 Sunnyside Ave. N","http://www.seattle.gov/parks/park_detail.asp?ID=1104",-122.332557,47.664157,"(47.664157, -122.332557)","Wallingford"
"Ceremonies","Riverview Playfield","35th Ave. SW and SW Alaska St.","http://www.seattle.gov/parks/park_detail.asp?ID=463",-122.348855,47.539328,"(47.539328, -122.348855)","Riverview"
"Ceremonies","Sunset Hill Park","7531 34th Ave. NW","http://www.seattle.gov/parks/park_detail.asp?ID=252",-122.40094,47.684033,"(47.684033, -122.40094)","Sunset Hill"
"Ceremonies","Woodland Park","Aurora Ave. N and N 59th St.","http://www.seattle.gov/parks/park_detail.asp?ID=292",-122.344218,47.668906,"(47.668906, -122.344218)","Woodland"
"Ceremonies","Pritchard Island Beach","8400 55th Ave. S","http://www.seattle.gov/parks/park_detail.asp?ID=420",-122.26283,47.528948,"(47.528948, -122.26283)","Dunlap"
"Ceremonies","Seward Park","5902 Lake Washington Blvd. S","http://www.seattle.gov/parks/park_detail.asp?ID=428",-122.25245,47.5543,"(47.5543, -122.25245)","Seward Park"
"Ceremonies","Lake Union Park","1000 Valley St.","http://www.seattle.gov/parks/park_detail.asp?ID=344",-122.337477,47.627143,"(47.627143, -122.337477)","South Lake Union"
"Ceremonies","Washington Park And Arboretum","2300 Arboretum Dr. E","http://depts.washington.edu/wpa/index.htm",-122.294835,47.636477,"(47.636477, -122.294835)","Broadmoor"
"Ceremonies","West Seattle Golf Course","4600 35th Ave. SW","http://www.seattle.gov/parks/park_detail.asp?ID=469",-122.369657,47.55986,"(47.55986, -122.369657)","North Delridge"
"Ceremonies","Belvedere Park","3600 Admiral Way SW","http://www.seattle.gov/parks/park_detail.asp?ID=447",-122.376896,47.580673,"(47.580673, -122.376896)","Admiral"
"Ceremonies","Bhy Kracke Park","1215 5th Ave. N","http://www.seattle.gov/parks/park_detail.asp?ID=304",-122.348403,47.630426,"(47.630426, -122.348403)","East Queen Anne"
"Ceremonies","Carkeek Park","950 NW Carkeek Park Rd.","http://www.seattle.gov/parks/park_detail.asp?ID=240",-122.372409,47.710822,"(47.710822, -122.372409)","Broadview"
"Ceremonies","Colman Park","1800 Lake Washington Blvd. S","http://www.seattle.gov/parks/park_detail.asp?ID=405",-122.288612,47.58547,"(47.58547, -122.288612)","Mt. Baker"
"Ceremonies","Discovery Park","3801 W Government Way","http://www.seattle.gov/parks/park_detail.asp?ID=310",-122.415282,47.66083,"(47.66083, -122.415282)","Magnolia"
"Ceremonies","Don Armeni Boat Ramp","1222 Harbor Ave. SW","http://www.seattle.gov/parks/park_detail.asp?ID=3917",-122.38244,47.59291,"(47.59291, -122.38244)","Alki"
"Ceremonies","Gas Works Park","2101 N Northlake Way","http://www.seattle.gov/parks/park_detail.asp?ID=293",-122.334906,47.645639,"(47.645639, -122.334906)","Wallingford"
"Ceremonies","Golden Garden Park","8498 Seaview Pl. NW","http://www.seattle.gov/parks/park_detail.asp?ID=243",-122.40327,47.692105,"(47.692105, -122.40327)","North Beach"
"Ceremonies","Hamilton Viewpoint Park","1531 California Way SW","http://www.seattle.gov/parks/park_detail.asp?ID=454",-122.389068,47.590747,"(47.590747, -122.389068)","Admiral"
"Ceremonies","Kerry Park And Viewpoint","211 W Highland Dr.","http://www.seattle.gov/parks/park_detail.asp?ID=342",-122.359874,47.629023,"(47.629023, -122.359874)","Lower Queen Anne"
"Ceremonies","Kinnear Park","899 W Olympic Pl.","http://www.seattle.gov/parks/park_detail.asp?ID=314",-122.367207,47.627317,"(47.627317, -122.367207)","West Queen Anne"
"Ceremonies","Licton Springs Park","9536 Ashworth Ave. N","http://www.seattle.gov/parks/park_detail.asp?ID=286",-122.338735,47.698542,"(47.698542, -122.338735)","North College Park"
"Ceremonies","Boren Park","15th Ave. E and E Olin Pl.","http://www.seattle.gov/parks/park_detail.asp?ID=362",-122.311628,47.635274,"(47.635274, -122.311628)","Capitol Hill"
"Ceremonies","Madrona Park","853 Lake Washington Blvd.","http://www.seattle.gov/parks/park_detail.asp?ID=370",-122.282679,47.609299,"(47.609299, -122.282679)","Madrona"
"Ceremonies","Magnolia Park","1461 Magnolia Blvd. W","http://www.seattle.gov/parks/park_detail.asp?ID=317",-122.397349,47.633426,"(47.633426, -122.397349)","Magnolia"
"Ceremonies","Mount Baker Park","2521 Lake Park Dr. S","http://www.seattle.gov/parks/park_detail.asp?ID=419",-122.288481,47.580957,"(47.580957, -122.288481)","Mt. Baker"
"Ceremonies","Parsons Gardens","650 W Highland Dr.","http://www.seattle.gov/parks/park_detail.asp?ID=324",-122.366082,47.629868,"(47.629868, -122.366082)","West Queen Anne"
"Firepits","Alki Beack Park","1702 Alki Ave. SW","http://www.seattle.gov/parks/park_detail.asp?ID=445",-122.400127,47.586709,"(47.586709, -122.400127)",NA
"Firepits","Golden Garden Park","8498 Seaview Pl. NW","http://www.seattle.gov/parks/park_detail.asp?ID=243",-122.40327,47.692105,"(47.692105, -122.40327)","North Beach"
"Fishing","Belvoir Place","3659  42nd Ave. NE","http://www.seattle.gov/parks/park_detail.asp?ID=475",-122.283216,47.655123,"(47.655123, -122.283216)","Laurelhurst"
"Fishing","Mount Baker Park","2521 Lake Park Dr. S","http://www.seattle.gov/parks/park_detail.asp?ID=419",-122.288481,47.580957,"(47.580957, -122.288481)","Mt. Baker"
"Fishing","Elliott Bay Park Fishing Pier","3130 Alaskan Way W","http://www.portseattle.org/community/resources/parks/index.shtml#elliottbay",-122.35727,47.61734,"(47.61734, -122.35727)","Belltown"
"Fishing","Lake Union Walkway","Fairview Ave N & E Galer St","http://www.seattle.gov/parks/Boats/fishpier.htm",-122.32607,47.63226,"(47.63226, -122.32607)","South Lake Union"
"Fishing","East Madison St. Dock","E MADISON ST & LAKE WASHINGTON BV E","http://www.seattle.gov/parks/Boats/fishpier.htm",-122.29244,47.62602,"(47.62602, -122.29244)","Madison Park"
"Fishing","Eddie Vine Boat Ramp","8001 Seaview Ave. NW","http://www.seattle.gov/parks/park_detail.asp?ID=243",-122.40327,47.692105,"(47.692105, -122.40327)","North Beach"
"Fishing","Fairview Park","2900 Fairview Ave. E","http://www.seattle.gov/parks/park_detail.asp?ID=2975",-122.324917,47.647741,"(47.647741, -122.324917)","Eastlake"
"Fishing","Green Lake Park","7201 E Green Lake Dr. N","http://www.seattle.gov/parks/park_detail.asp?ID=307",-122.331029,47.681711,"(47.681711, -122.331029)","Green Lake"
"Fishing","Seacrest Park","1660 Harbor Ave. SW","http://www.seattle.gov/parks/park_detail.asp?ID=455",-122.378678,47.588951,"(47.588951, -122.378678)","Alki"
"Fishing","Stan Sayres Memorial Park","3808 Lake Washington Blvd S","http://www.seattle.gov/parks/park_detail.asp?ID=425",-122.277143,47.571152,"(47.571152, -122.277143)","Genesee"
"Fishing","Terry Pettus Park","E Newton St. and Fairview Ave. E","http://www.seattle.gov/parks/park_detail.asp?ID=3889",-122.329689,47.636742,"(47.636742, -122.329689)","South Lake Union"
